treeID,stemID,tag,StemTag,sp,quadrat,gx,gy,MeasureID,CensusID,dbh,pom,hom,ExactDate,DFstatus,codes,countPOM,date,status,agb
491027,16,9022,16,oenoma,0,16.5,4.2,427,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491027,17,9022,17,oenoma,0,16.5,4.2,428,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
1901,1,1901,,amaico,1,1.39,23.76,528,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17577,P,
1902,1,1902,1,oenoma,1,2.56,36.74,529,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17577,P,
1902,2,1902,2,oenoma,1,2.56,36.74,530,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17577,P,
491028,1,9023,,peraar,1,4.4,23.8,30,271,282,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491029,1,9024,,tachve,1,1.2,32.3,31,271,265,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491030,1,9025,,mataap,1,4.2,36,32,271,351,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491031,1,9026,,peraar,1,5.6,36.1,33,271,373,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491032,1,9027,,ingape,1,9,38.8,34,271,105,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491033,1,9028,1,oenoma,1,6,33.8,35,271,105,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491033,2,9028,2,oenoma,1,6,33.8,429,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491033,3,9028,3,oenoma,1,6,33.8,430,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491033,4,9028,4,oenoma,1,6,33.8,431,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491033,5,9028,5,oenoma,1,6,33.8,432,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491034,1,9029,,vantde,1,10.2,20.9,36,271,268,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491035,1,9030,,peraar,1,13.7,23.4,37,271,218,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491036,1,9031,,virose,1,12.1,27.6,38,271,129,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491037,1,9032,,peraar,1,11.4,31.1,39,271,170,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491038,1,9033,,amaico,1,11.7,31.3,40,271,116,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491039,1,9034,,ingape,1,19,37.1,41,271,100,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491040,1,9035,,vochfe,1,17.8,28.6,42,271,243,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491041,1,9036,,ingape,1,18.2,28.4,43,271,179,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491390,1,840505,0,oenoma,1,19.329,36.992,547,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17576,P,
491391,1,840506,0,ast1st,1,4.81163,27.4389,548,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17576,P,
491392,1,840507,0,amaico,1,4.78022,30.1044,549,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17576,P,
491393,1,840508,0,nectpu,1,1.16662,28.4541,550,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17576,P,
491042,1,9037,,jac1co,2,4.3,43.1,44,271,327,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491043,1,9038,,peraar,2,4.4,45.5,45,271,262,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491044,1,9039,,amaico,2,1.1,50.3,46,271,122,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491045,1,9040,,mataap,2,4.2,53.4,47,271,225,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491046,1,9041,,virose,2,4.7,58.7,48,271,173,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491047,1,9042,1,lindla,2,7.1,47.8,49,271,185,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491047,2,9042,2,lindla,2,7.1,47.8,433,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491047,3,9042,3,lindla,2,7.1,47.8,434,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491047,4,9042,4,lindla,2,7.1,47.8,435,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491047,5,9042,5,lindla,2,7.1,47.8,436,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491047,6,9042,6,lindla,2,7.1,47.8,437,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491047,7,9042,7,lindla,2,7.1,47.8,438,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491048,1,9043,,peraar,2,8.1,40.5,50,271,247,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491049,1,9044,,amaico,2,9.6,44.4,51,271,117,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491050,1,9045,,peraar,2,10.4,45.1,52,271,300,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491051,1,9046,,perexa,2,12.2,52.4,53,271,116,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491052,1,9047,,perexa,2,15.3,58.8,54,271,135,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491053,1,9048,,perexa,2,15.5,52.8,55,271,308,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491054,1,9049,,amaico,2,15.8,45.5,56,271,191,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491055,1,9050,,peraar,2,16,45.8,57,271,244,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491394,1,840509,,mataap,2,10.8201,45.7676,551,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17576,P,
491056,1,9051,1,oenoma,3,0.2,69.7,58,271,100,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491056,2,9051,2,oenoma,3,0.2,69.7,439,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491056,3,9051,3,oenoma,3,0.2,69.7,440,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491056,4,9051,4,oenoma,3,0.2,69.7,441,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491056,5,9051,5,oenoma,3,0.2,69.7,442,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491056,6,9051,6,oenoma,3,0.2,69.7,443,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491056,7,9051,7,oenoma,3,0.2,69.7,444,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491056,8,9051,8,oenoma,3,0.2,69.7,578,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17577,P,
491057,1,9052,,oenoma,3,0.5,73.7,59,271,113,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491058,1,9053,,jac1co,3,1.9,74.4,60,271,569,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491059,1,9054,,myrcga,3,1.6,75.4,61,271,120,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491060,1,9055,,myrcga,3,0.8,78.1,62,271,103,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491061,1,9056,,pit1ba,3,8.3,79.5,63,271,233,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491062,1,9057,1,oenoma,3,6.2,74.1,64,271,119,1.3,1.3,14/02/08,alive,M,1,17576,A,
491062,2,9057,2,oenoma,3,6.2,74.1,65,271,114,1.3,1.3,14/02/08,alive,M,1,17576,A,
491062,3,9057,3,oenoma,3,6.2,74.1,445,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491063,1,9058,,entesc,3,5.2,65.1,66,271,641,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491064,1,9059,,pochse,3,6.2,62.9,67,271,271,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491065,1,9060,,ocotce,3,12.9,78.7,68,271,256,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491066,1,9061,,vantde,3,12.6,78.7,69,271,236,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491067,1,9062,,vantde,3,12.1,78.9,70,271,208,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491068,1,9063,,amaico,3,14,79.3,71,271,137,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491069,1,9064,,amaico,3,19.5,70.2,72,271,177,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491070,1,9065,,peraar,3,17.6214,68.8942,73,271,156,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491071,1,9066,,peraar,3,18.2,68.1,74,271,190,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491072,1,9067,,pochse,3,15.8,64.1,75,271,198,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491073,1,9068,,ingape,3,15.9,60.8,76,271,140,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491074,1,9069,,virose,3,16,60.3,77,271,114,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491075,1,9070,,virose,3,19.2,60.3,78,271,144,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491395,1,840510,0,mataap,3,18.3586,67.8872,552,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17576,P,
491396,1,840511,1,ingape,3,10.4563,66.4705,553,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17576,P,
491396,2,840511,2,ingape,3,10.4563,66.4705,554,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17576,P,
491397,1,840512,0,oenoma,3,18.4806,75.7994,555,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17576,P,
1903,1,1903,,oenoma,4,19.35,80.79,586,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17577,P,
491076,1,9071,1,oenoma,4,3.8,80.7,79,271,104,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491076,2,9071,2,oenoma,4,3.8,80.7,446,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491076,3,9071,3,oenoma,4,3.8,80.7,447,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491076,4,9071,4,oenoma,4,3.8,80.7,448,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491077,1,9072,,perexa,4,4.6,85.3,80,271,134,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491078,1,9073,1,ingath,4,0.9,91.3,81,271,106,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491078,2,9073,2,ingath,4,0.9,91.3,449,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491078,3,9073,3,ingath,4,0.9,91.3,450,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491078,4,9073,4,ingath,4,0.9,91.3,451,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491079,1,9074,,oenoma,4,0.4,95.5,82,271,100,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491080,1,9075,,oenoma,4,2.1,98.2,83,271,101,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491081,1,9076,,amaico,4,7.6,94.3,84,271,196,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491082,1,9077,,amaico,4,8.4,85.9,85,271,181,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491083,1,9078,1,oenoma,4,5.8,84.4,86,271,105,1.3,1.3,14/02/08,alive,M,1,17576,A,
491083,2,9078,2,oenoma,4,5.8,84.4,87,271,104,1.3,1.3,14/02/08,alive,M,1,17576,A,
491083,3,9078,3,oenoma,4,5.8,84.4,452,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491083,4,9078,4,oenoma,4,5.8,84.4,453,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491083,5,9078,5,oenoma,4,5.8,84.4,454,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491084,1,9079,,amaico,4,11,91.1,88,271,153,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491085,1,9080,,entesc,4,14.1,98.9,89,271,525,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491086,1,9081,1,oenoma,4,15.9,91.7,90,271,107,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491086,2,9081,2,oenoma,4,15.9,91.7,455,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491086,3,9081,3,oenoma,4,15.9,91.7,456,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491087,1,9082,,peraar,4,19.3,91,91,271,119,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491088,1,9083,1,oenoma,4,19.3,85.5,92,271,109,1.3,1.3,14/02/08,alive,M,1,17576,A,
491088,2,9083,2,oenoma,4,19.3,85.5,93,271,100,1.3,1.3,14/02/08,alive,M,1,17576,A,
491088,3,9083,3,oenoma,4,19.3,85.5,457,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
1904,1,1904,,ingath,100,26.87,6.07,588,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17577,P,
1905,1,1905,1,oenoma,100,34.44,10.38,589,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17577,P,
1905,1,1905,2,oenoma,100,34.44,10.38,590,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17577,P,
1906,1,1906,,oenoma,100,31.16,14.14,591,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17577,P,
1907,1,1907,,oenoma,100,33.53,18.87,592,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17577,P,
491089,1,9101,1,lindla,100,22.5,6.4,94,271,191,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491089,2,9101,2,lindla,100,22.5,6.4,458,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491089,3,9101,3,lindla,100,22.5,6.4,459,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491089,4,9101,4,lindla,100,22.5,6.4,460,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491089,5,9101,5,lindla,100,22.5,6.4,461,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491090,1,9102,,protpa,100,22.1,7,95,271,176,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491091,1,9103,1,oenoma,100,20.2,11.3,96,271,125,1.3,1.3,14/02/08,alive,M,1,17576,A,
491091,2,9103,2,oenoma,100,20.2,11.3,97,271,106,1.3,1.3,14/02/08,alive,M,1,17576,A,
491091,3,9103,3,oenoma,100,20.2,11.3,98,271,100,1.3,1.3,14/02/08,alive,M,1,17576,A,
491091,4,9103,4,oenoma,100,20.2,11.3,462,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491092,1,9104,,amaico,100,23.9,15.6,99,271,142,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491093,1,9105,,virose,100,25.2,18.1,100,271,136,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491094,1,9106,,tab1gu,100,28.8,12.3,101,271,171,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491095,1,9107,,protpa,100,28,5.8,102,271,135,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491096,1,9109,1,lindla,100,33.5,6,103,271,223,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491096,2,9109,2,lindla,100,33.5,6,463,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491097,1,9110,,myrcga,100,32.4,6.7,104,271,129,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491098,1,9111,,peraar,100,36,18.8,105,271,333,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491099,1,9112,,vochfe,100,37.5,19.3,106,271,206,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491100,1,9113,,amaico,100,36.6,1.6,107,271,114,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491398,1,843665,1,phoeci,100,26.1609,15.3017,556,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17576,P,
491398,2,843665,2,phoeci,100,26.1609,15.3017,557,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17576,P,
491101,1,9114,,ingape,101,20.9,21,108,271,383,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491102,1,9115,,peraar,101,23.8,24.2,109,271,232,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491103,1,9116,,peraar,101,22.8,25.8,110,271,321,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491104,1,9117,,peraar,101,24.5,28.7,111,271,205,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491105,1,9118,1,lindla,101,22.8,31.9,112,271,216,1.3,1.3,14/02/08,alive,L,1,17576,A,
491105,2,9118,2,lindla,101,22.8,31.9,464,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491106,1,9119,,peraar,101,20.9,35.6,113,271,238,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491107,1,9120,,amaico,101,22.2,37.5,114,271,161,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491108,1,9121,,peraar,101,21.7,39,115,271,229,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491109,1,9122,,maquco,101,25.8,26.4,116,271,157,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491110,1,9123,,perexa,101,29.1,23.5,117,271,130,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491111,1,9124,,vantde,101,32.7,27.5,118,271,123,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491112,1,9125,,amaico,101,30.8,37,119,271,149,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491113,1,9126,,peraar,101,32.1,37.4,120,271,276,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491114,1,9127,,calolo,101,38.1,33.3,121,271,123,1.3,1.3,14/02/08,alive,L,1,17576,A,
491115,1,9128,,virose,101,38.7,23.6,122,271,119,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491116,1,9129,,vataer,101,38.2,22,577,271,478,1.3,1.3,14/02/08,alive,B,1,17576,A,
491399,1,843666,0,virose,101,34.2077,27.5184,558,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17576,P,
1908,1,1908,,jac1co,102,29.69,55.63,593,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17577,P,
491117,1,9130,,peraar,102,20.6,40.8,123,271,371,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491118,1,9131,1,lindla,102,20.9,41.6,124,271,104,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491118,2,9131,2,lindla,102,20.9,41.6,465,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491119,1,9132,,perexa,102,24,43.6,125,271,178,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491120,1,9133,,perexa,102,23.7,47.5,126,271,138,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491121,1,9134,,beilpe,102,23,49.1,127,271,142,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491122,1,9135,,oenoma,102,23.9,49.5,128,271,120,1.3,1.3,14/02/08,alive,M,1,17576,A,
491122,2,9135,2,oenoma,102,23.9,49.5,129,271,111,1.3,1.3,14/02/08,alive,M,1,17576,A,
491123,1,9136,,laciag,102,24.1,57.5,130,271,128,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491124,1,9137,1,oenoma,102,28.7,51.1,131,271,114,1.3,1.3,14/02/08,alive,M,1,17576,A,
491124,2,9137,2,oenoma,102,28.7,51.1,132,271,108,1.3,1.3,14/02/08,alive,M,1,17576,A,
491124,3,9137,3,oenoma,102,28.7,51.1,133,271,102,1.3,1.3,14/02/08,alive,M,1,17576,A,
491124,4,9137,4,oenoma,102,28.7,51.1,466,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491125,1,9138,1,oenoma,102,25.7,50.4,134,271,108,1.3,1.3,14/02/08,alive,M,1,17576,A,
491125,2,9138,2,oenoma,102,25.7,50.4,135,271,102,1.3,1.3,14/02/08,alive,M,1,17576,A,
491125,3,9138,3,oenoma,102,25.7,50.4,467,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491125,4,9138,4,oenoma,102,25.7,50.4,468,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491125,5,9138,5,oenoma,102,25.7,50.4,469,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491126,1,9139,,virosp,102,26.1,48.2,579,271,370,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491127,1,9140,,amaico,102,28.4,44,136,271,152,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491128,1,9141,1,oenoma,102,32.3,45.4,137,271,102,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491128,2,9141,2,oenoma,102,32.3,45.4,470,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491129,1,9142,,ternte,102,33.4,46,138,271,347,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491130,1,9143,1,oenoma,102,34.2,46.6,139,271,115,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491130,2,9143,2,oenoma,102,34.2,46.6,471,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491131,1,9144,,lindla,102,32.8,50.8,140,271,148,1.3,1.3,14/02/08,alive,Q,1,17576,A,
491132,1,9145,,oenoma,102,33.1,55.6,141,271,102,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491132,2,9145,2,oenoma,102,33.1,55.6,594,271,NA,<NA>,NA,15/02/08,prior,<NA>,NA,17577,P,
491133,1,9146,,amaico,102,37.6,55.4,142,271,189,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491134,1,9147,,vantde,102,38.5,55.9,143,271,207,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491135,1,9148,1,oenoma,102,36.4,53.2,144,271,105,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491135,2,9148,2,oenoma,102,36.4,53.2,472,271,NA,<NA>,NA,14/02/08,prior,<NA>,NA,17576,P,
491136,1,9149,,peraar,102,39.2,51.3,145,271,222,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491137,1,9150,,mataap,102,36.1,45.5,146,271,279,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
491138,1,9151,1,oenoma,102,36.1,40.9,147,271,103,1.3,1.3,14/02/08,alive,<NA>,1,17576,A,
